ra,dec,err_maj,err_min,err_ang,j_m,j_msig,h_m,h_msig,k_m,k_msig,rd_flg,bl_flg,cc_flg,extd_flg,id_opt,b_m_opt,r_m_opt,dist_opt,phi_opt,nopt_mchs
345.999824,23.931684,0.32,0.26,92,16.346,0.112,16.161,0.232,15.266,9.999,220,110,000,0,112519931930,18.70,17.40,0.62,103,1
346.052751,25.572081,0.20,0.17,0,15.582,0.063,14.911,0.081,14.952,0.113,222,111,000,0,112519933596,20.30,17.80,4.85,334,2
344.242820,25.233891,0.24,0.22,111,16.213,9.999,15.861,0.172,15.448,0.168,022,011,000,0,112519870200,19.80,18.10,0.54,283,1
346.237590,27.597597,0.12,0.12,90,15.312,0.046,14.737,0.065,14.547,0.081,222,111,000,0,112519940092,19.10,16.90,0.81,105,1
346.465598,29.889051,0.15,0.12,0,15.007,0.043,14.422,0.061,14.377,0.078,222,111,000,0,112519947733,18.50,16.10,0.47,345,1
346.680893,27.989784,0.20,0.12,0,13.611,0.033,13.387,0.036,13.261,0.039,222,111,000,0,112519954842,15.90,14.90,0.81,113,1
346.432680,29.503096,0.17,0.16,12,16.066,0.085,15.542,0.130,15.409,0.171,222,111,000,0,112519946564,19.10,17.30,0.34,99,1
346.500152,25.068727,0.13,0.13,90,15.996,0.078,15.237,0.102,15.212,0.144,222,111,000,0,,,,,,0
346.618740,24.720198,0.28,0.26,121,16.372,0.116,15.685,0.157,15.648,0.206,222,111,PPP,0,112519952803,19.50,17.60,0.91,354,1
346.750274,25.490250,0.12,0.12,90,11.348,0.031,10.888,0.031,10.757,0.032,222,111,000,0,112519957279,16.80,14.90,1.16,83,1
344.748816,28.628826,0.12,0.12,90,15.110,0.048,14.371,0.053,14.317,0.065,222,111,000,0,112519888246,18.60,16.50,0.98,98,1
344.239612,29.329054,0.18,0.17,82,16.199,0.108,15.527,0.116,15.385,0.171,222,111,000,0,112519870105,20.20,17.60,0.65,90,1
344.246850,25.873854,0.12,0.12,90,15.543,0.070,15.160,0.090,15.005,0.117,222,111,000,0,112519870350,17.70,16.30,0.24,189,1
344.124460,26.647749,0.23,0.22,118,16.679,0.180,15.950,0.182,15.689,9.999,220,110,000,0,112519865917,20.00,18.30,0.72,97,1
347.092972,29.059437,0.12,0.12,90,14.782,0.040,14.183,0.054,14.119,0.066,222,111,000,0,112519968410,18.30,16.50,0.56,275,1
347.256727,24.538647,0.12,0.12,0,13.885,0.034,13.284,0.032,13.211,0.034,222,111,000,0,112519973618,17.80,15.30,0.44,13,1
344.262686,26.086895,0.12,0.12,90,14.245,0.039,13.560,0.040,13.334,0.035,222,111,000,0,112519870920,19.90,16.70,1.75,224,1
40.218734,24.355452,0.12,0.12,90,14.469,0.036,14.058,0.050,13.870,0.049,222,111,000,0,112500871967,17.60,15.50,0.20,162,1
344.866210,28.586073,0.15,0.12,90,10.013,0.036,9.637,0.034,9.494,0.032,222,111,000,0,112519892588,0.00,11.10,1.44,79,2
39.997571,28.199066,0.12,0.12,0,15.464,0.053,15.043,0.085,14.700,0.086,222,111,000,0,112500867257,21.00,17.80,0.46,149,1
344.541890,24.328739,0.12,0.12,90,13.642,0.038,13.307,0.038,13.142,0.037,222,111,000,0,112519880882,16.40,14.50,0.35,184,1
346.929710,27.067009,0.12,0.12,90,13.751,0.033,13.435,0.037,13.408,0.045,222,111,000,0,112519963131,16.10,14.20,0.86,70,1
347.174809,24.231201,0.34,0.32,148,16.586,0.137,15.892,0.172,15.763,0.247,222,111,000,0,,,,,,0
344.486461,29.610674,0.12,0.12,90,12.762,0.035,12.135,0.031,12.024,0.031,222,111,000,0,112519878959,16.50,14.60,1.15,61,1
347.072239,23.951544,0.12,0.12,90,14.764,0.042,14.193,0.055,13.882,0.049,222,111,000,0,112519967727,20.80,18.50,1.06,273,1
347.137581,29.662868,0.12,0.12,90,13.624,0.033,12.964,0.033,12.795,0.038,222,111,000,0,112519969830,17.60,15.50,1.04,259,1
344.787406,26.301149,0.12,0.12,0,15.298,0.056,15.078,0.086,14.883,0.091,222,111,000,0,112519889717,17.40,15.80,0.49,90,1
344.093887,29.480576,0.28,0.25,21,16.363,0.120,15.823,0.162,15.766,0.214,222,111,000,0,112519864815,19.30,17.60,0.40,74,1
344.790223,29.510801,0.12,0.12,90,10.124,0.035,9.484,0.033,9.365,0.031,222,111,000,0,112519889814,13.90,12.30,0.23,126,1
40.104016,26.049267,0.12,0.12,90,15.032,0.044,14.287,0.054,14.120,0.061,222,111,000,0,112500869584,21.00,18.90,1.14,84,1
344.902634,27.417799,0.12,0.12,90,14.526,0.039,13.884,0.042,13.705,0.045,222,111,000,0,112519893920,18.10,15.90,0.80,194,1
42.261939,25.015743,0.17,0.16,91,16.149,0.087,15.295,0.091,15.155,0.119,222,111,000,0,,,,,,0
344.980373,23.861809,0.25,0.12,0,13.991,0.037,13.549,0.035,13.496,0.045,222,111,000,0,112519896733,17.30,15.20,0.11,252,1
40.394767,27.918520,0.32,0.29,85,16.254,0.093,15.941,0.175,15.898,0.221,222,111,000,0,112500875731,19.40,17.40,1.72,214,1
344.088250,25.304470,0.13,0.12,0,15.153,0.051,14.529,0.057,14.208,0.054,222,111,000,0,112519864603,21.00,17.50,0.93,60,1
41.430168,29.853188,0.37,0.36,0,15.178,0.049,14.869,0.070,14.820,0.095,222,111,000,0,112500897441,16.70,14.70,1.72,63,1
344.823374,28.405519,0.12,0.12,90,13.767,0.040,13.343,0.039,13.240,0.039,222,111,000,0,112519891030,16.20,15.10,0.90,80,1
345.223585,27.820805,0.12,0.12,90,14.835,0.042,14.458,0.057,14.466,0.079,222,111,000,0,112519905237,16.60,15.90,0.51,124,1
344.323827,24.080381,0.15,0.15,90,15.759,0.081,15.671,0.129,15.415,0.152,222,111,000,0,112519873156,18.10,16.60,0.29,95,1
344.205132,24.397694,0.12,0.12,90,14.418,0.040,13.710,0.041,13.550,0.040,222,111,000,0,112519868768,19.50,16.80,0.34,329,1
344.396089,28.948862,0.12,0.12,90,13.892,0.037,13.400,0.037,13.376,0.039,222,111,000,0,112519875788,16.70,15.30,0.86,296,1
344.416257,25.799706,0.12,0.12,90,8.909,0.019,8.334,0.015,8.212,0.015,111,000,000,0,112519876498,12.10,10.60,0.60,2,1
344.438915,29.319424,0.13,0.12,0,14.763,0.044,14.540,0.058,14.350,0.065,222,111,000,0,112519877294,17.40,16.10,0.59,105,1
40.840338,27.609035,0.23,0.20,45,16.223,0.090,15.620,0.135,15.553,0.181,222,111,000,0,,,,,,0
40.229852,25.301062,0.26,0.23,156,16.625,0.137,15.929,0.184,15.457,0.169,222,111,000,0,112500872202,20.60,18.20,0.23,67,1
344.189074,29.661230,0.26,0.26,127,16.609,0.146,15.876,0.174,15.664,0.199,222,111,000,0,,,,,,0
344.594221,27.192093,0.25,0.13,0,15.811,0.076,15.458,0.111,15.356,0.150,222,111,000,0,112519882747,18.70,16.90,1.24,157,1
344.082473,26.455503,0.22,0.20,176,16.432,0.131,15.768,0.144,15.389,0.160,222,111,000,0,,,,,,0
344.311320,27.065111,0.12,0.12,90,14.853,0.047,14.211,0.049,14.116,0.059,222,111,000,0,112519872722,20.40,17.30,1.14,105,1
345.730811,28.700884,0.23,0.21,92,16.155,0.092,15.853,0.182,15.191,0.139,222,111,000,0,,,,,,0
40.809109,27.036739,0.17,0.12,0,10.892,0.030,10.346,0.033,10.211,0.029,222,111,000,0,112500884373,14.90,12.10,0.68,217,1
344.710689,28.460966,0.24,0.23,43,16.347,0.115,15.563,0.120,15.586,0.188,222,111,000,0,112519886830,20.40,18.10,1.17,140,1
344.538333,28.231762,0.13,0.12,0,14.907,0.043,14.273,0.051,14.055,0.052,222,111,000,0,112519880748,20.50,17.90,1.01,229,1
345.965629,29.086630,0.12,0.12,90,13.684,0.036,12.999,0.036,12.835,0.034,222,111,000,0,112519930810,18.00,15.90,0.25,113,1
40.492499,25.314278,0.29,0.27,128,16.603,0.129,16.206,0.228,15.275,0.139,222,111,000,0,112500877734,19.70,18.50,0.25,221,1
344.366394,24.808313,0.16,0.12,0,14.783,0.040,14.259,0.049,14.135,0.056,222,111,000,0,112519874733,17.90,15.90,0.33,275,1
344.681446,29.067923,0.12,0.12,0,14.703,0.044,14.082,0.045,13.977,0.050,222,111,000,0,112519885819,17.80,16.20,0.41,46,1
344.087178,24.605965,0.12,0.12,90,15.017,0.050,14.417,0.052,14.403,0.066,222,111,000,0,112519864535,18.20,16.10,1.82,290,1
345.555302,24.642813,0.12,0.12,90,14.250,0.042,13.537,0.043,13.280,0.040,222,111,000,0,112519916739,20.10,16.90,0.28,225,1
41.033843,26.101564,0.21,0.12,0,15.315,0.053,14.593,0.062,14.205,0.056,222,111,000,0,,,,,,0
344.089746,27.336067,0.13,0.13,90,15.694,0.070,15.220,0.092,15.143,0.141,222,111,000,0,112519864662,18.10,16.50,1.01,143,1
345.521424,26.006250,0.13,0.13,90,15.718,0.066,15.498,0.119,15.145,0.126,222,111,000,0,112519915564,18.00,16.60,0.35,62,1
344.844708,26.661667,0.15,0.13,0,15.979,0.081,15.135,0.082,15.113,0.127,222,111,000,0,,,,,,0
40.927273,29.699274,0.12,0.12,90,14.828,0.037,14.181,0.045,13.899,0.045,222,111,000,0,112500886849,20.70,17.60,1.69,292,1
344.306549,27.518379,0.12,0.12,90,13.813,0.033,13.446,0.038,13.394,0.039,222,111,000,0,112519872533,16.40,14.80,0.67,152,1
344.345710,29.103008,0.12,0.12,90,15.293,0.057,14.600,0.064,14.318,0.065,222,111,000,0,112519873955,20.00,17.30,0.24,151,1
344.704302,27.599543,0.15,0.15,0,15.898,0.073,15.687,0.123,16.120,9.999,220,110,000,0,112519886597,17.90,16.60,0.87,163,1
344.099640,28.341692,0.32,0.28,68,16.612,0.165,15.986,0.177,15.917,0.241,222,111,000,0,112519865002,21.10,19.00,1.17,218,1
345.220916,25.772442,0.12,0.12,90,15.547,0.058,14.976,0.075,14.745,0.092,222,111,000,0,112519905135,19.50,17.10,0.46,100,1
344.368356,28.147955,0.14,0.12,0,14.914,0.045,14.118,0.046,14.108,0.055,222,111,000,0,112519874827,18.90,16.60,0.43,112,1
345.521439,26.162115,0.30,0.27,56,16.225,0.110,16.221,0.226,15.831,0.254,222,111,000,0,112519915565,18.90,17.40,0.35,78,1
344.642262,28.896820,0.25,0.21,3,16.844,0.176,15.969,0.175,15.319,0.148,222,111,000,0,,,,,,0
346.675990,29.066366,0.12,0.12,90,14.185,0.035,13.720,0.044,13.635,0.051,222,111,000,0,112519954684,17.00,15.50,0.74,105,1
346.749848,25.501209,0.12,0.12,90,12.276,0.030,11.740,0.033,11.620,0.033,222,111,000,0,112519957256,17.60,15.30,0.79,54,1
40.682968,27.713591,0.19,0.17,166,16.276,0.107,15.422,0.127,15.477,0.206,222,111,000,0,,,,,,0
344.393409,25.478899,0.16,0.12,0,15.458,0.059,14.831,0.071,14.498,0.081,222,111,000,0,112519875674,20.90,18.60,1.20,254,1
345.066655,26.534212,0.13,0.13,90,15.941,0.077,15.457,0.108,15.340,0.147,222,111,000,0,112519899659,18.40,17.00,0.35,163,1
345.777482,29.797941,0.12,0.12,90,14.314,0.032,13.615,0.044,13.365,0.041,222,111,000,0,112519924409,20.00,17.10,0.17,226,1
345.082247,26.313107,0.12,0.12,90,15.096,0.051,14.601,0.063,14.657,0.086,222,111,000,0,112519900237,17.20,16.10,0.53,109,1
344.221136,26.658142,0.12,0.12,90,14.015,0.038,13.622,0.038,13.606,0.043,222,111,000,0,112519869388,16.10,14.70,1.07,135,1
344.139281,25.237091,0.16,0.16,0,16.162,0.097,15.433,0.101,15.085,0.127,222,111,000,0,112519866398,21.00,18.40,4.76,187,1
40.705178,28.295557,0.29,0.23,2,16.625,0.139,15.931,0.182,15.727,9.999,220,110,000,0,112500882225,19.20,17.20,1.37,185,1
344.550456,27.047125,0.23,0.12,0,11.108,0.034,10.842,0.033,10.745,0.030,222,111,000,0,112519881153,14.00,12.40,0.87,62,1
344.857592,26.344660,0.22,0.20,63,16.164,0.093,15.784,0.151,15.359,0.162,222,111,000,0,112519892260,18.60,17.30,1.04,159,1
345.002791,24.727613,0.12,0.12,0,15.657,0.063,15.325,0.096,14.994,0.113,222,111,000,0,112519897484,18.30,16.60,0.19,217,1
347.131756,26.626408,0.12,0.12,90,14.638,0.041,14.002,0.062,13.817,0.048,222,111,000,0,112519969664,18.30,15.80,0.37,64,1
344.605559,29.827475,0.37,0.31,81,16.707,0.161,15.909,0.165,16.143,0.301,222,111,000,0,112519883191,20.10,18.00,0.09,96,1
41.302254,24.528778,0.12,0.12,0,15.908,0.070,15.063,0.076,14.827,0.089,222,111,000,0,,,,,,0
344.819054,29.494806,0.12,0.12,90,15.307,0.055,14.902,0.071,14.827,0.095,222,111,000,0,112519890875,17.70,16.30,0.57,86,1
345.658738,26.837994,0.22,0.12,0,15.522,0.059,15.137,0.085,14.634,0.082,222,111,000,0,112519920335,18.70,16.70,0.57,123,1
344.227293,28.151314,0.12,0.12,90,12.109,0.035,11.744,0.032,11.711,0.032,222,111,000,0,112519869622,14.30,13.40,0.27,103,1
344.329473,24.057449,0.12,0.12,90,11.557,0.034,11.297,0.035,11.128,0.030,222,111,000,0,112519873376,14.50,12.50,0.46,302,1
344.597614,28.663122,0.22,0.12,0,14.482,0.038,13.886,0.045,13.770,0.042,222,111,000,0,112519882883,17.50,15.90,0.29,200,1
345.864220,26.266745,0.12,0.12,90,15.137,0.047,14.444,0.061,14.368,0.070,222,111,000,0,112519927408,19.80,17.10,0.60,72,1
344.105610,29.714931,0.23,0.22,179,16.367,0.128,15.586,0.135,15.504,0.182,222,111,000,0,112519865222,21.20,18.70,0.06,215,1
344.859125,29.116182,0.20,0.18,94,16.360,0.108,15.631,0.129,15.286,0.141,222,111,000,0,112519892318,21.20,19.50,0.90,97,1
41.499612,28.080767,0.12,0.12,90,13.678,0.032,13.298,0.033,13.182,0.036,222,111,000,0,112500898885,15.80,14.50,1.07,184,1
344.224378,27.061129,0.12,0.12,90,15.195,0.053,14.648,0.065,14.406,0.068,222,111,000,0,112519869506,20.70,17.70,1.07,164,1
345.067985,28.052855,0.12,0.12,90,14.276,0.037,13.618,0.039,13.405,0.040,222,111,000,0,112519899718,19.60,16.40,0.73,138,1
344.649004,27.480339,0.12,0.12,0,12.883,0.036,12.615,0.035,12.501,0.030,222,111,000,0,112519884638,15.50,13.80,0.36,225,1
345.159987,27.407354,0.12,0.12,90,15.227,0.044,14.573,0.062,14.299,0.067,222,111,000,0,112519902936,19.80,17.20,0.67,196,1
41.652469,26.239042,0.13,0.13,90,15.851,0.068,15.126,0.075,15.041,0.106,222,111,000,0,112500902140,21.30,17.80,0.49,235,1
344.738059,29.878796,0.12,0.12,90,12.001,0.034,11.501,0.033,11.424,0.032,222,111,000,0,112519887828,15.60,13.80,1.93,259,1
347.257961,29.331963,0.12,0.12,90,13.718,0.030,13.341,0.038,13.288,0.042,222,111,000,0,112519973664,16.80,15.40,0.39,72,1
41.147914,28.505060,0.32,0.12,0,15.483,0.057,14.768,0.065,14.651,0.083,222,111,000,0,112500891386,19.50,17.00,0.84,196,1
344.238423,25.034901,0.14,0.12,90,15.180,0.053,14.723,0.065,14.835,0.091,222,111,000,0,112519870058,17.80,16.00,0.19,164,1
344.880819,23.841616,0.30,0.21,0,16.278,0.100,15.790,0.147,15.325,0.148,222,111,000,0,,,,,,0
42.782544,28.631065,0.30,0.26,21,16.538,0.124,15.828,0.147,15.803,0.226,222,111,000,0,,,,,,0
346.949943,24.656065,0.13,0.12,90,15.638,0.070,14.877,0.075,14.523,0.084,222,111,000,0,112519963855,20.30,17.40,0.78,43,1
345.368124,24.436823,0.13,0.12,0,15.833,0.068,15.129,0.091,14.832,0.102,222,111,000,0,112519910171,20.80,18.30,0.35,287,1
345.169881,27.182796,0.16,0.15,100,16.157,0.099,15.224,0.095,15.205,0.126,222,111,000,0,112519903275,20.40,17.80,0.18,124,1
344.338021,24.008566,0.12,0.12,90,12.218,0.035,11.899,0.035,11.800,0.031,222,111,000,0,112519873644,15.00,13.50,0.77,283,1
345.152917,29.785824,0.12,0.12,90,11.568,0.029,11.293,0.033,11.279,0.031,222,111,000,0,112519902679,13.70,13.00,0.51,258,1
344.203584,27.072407,0.17,0.16,94,16.316,0.112,15.457,0.135,15.308,0.153,222,111,000,0,,,,,,0
344.534770,26.296490,0.13,0.12,0,13.968,0.036,13.403,0.037,13.267,0.036,222,111,000,0,112519880645,17.20,14.90,1.02,151,1
344.651167,27.038172,0.12,0.12,90,13.457,0.034,13.137,0.037,13.111,0.037,222,111,000,0,112519884710,15.70,14.50,0.85,122,1
41.281626,26.497345,0.18,0.17,75,16.166,0.081,15.585,0.111,15.102,0.109,222,111,000,0,,,,,,0
42.143445,26.748524,0.24,0.12,0,15.118,0.041,14.691,0.056,14.652,0.074,222,111,000,0,112500912915,17.70,15.90,0.92,207,1
344.881586,29.759584,0.22,0.21,141,16.624,0.145,15.908,0.165,15.463,0.173,222,111,000,0,,,,,,0
344.074496,29.523949,0.19,0.16,0,16.324,0.114,15.311,0.099,15.470,0.174,222,111,000,0,112519864092,20.80,18.40,0.33,72,1
345.191904,25.373608,0.12,0.12,90,15.288,0.049,14.719,0.064,14.531,0.081,222,111,000,0,112519904089,18.70,16.70,0.41,94,1
345.441694,26.234831,0.23,0.21,169,16.337,0.110,15.614,0.135,15.539,0.178,222,111,000,0,,,,,,0
345.543278,27.068750,0.19,0.15,2,16.088,0.093,15.702,0.144,15.799,0.256,222,111,000,0,112519916326,18.90,16.80,0.43,82,1
344.336971,27.764706,0.32,0.27,170,17.083,0.211,15.990,0.172,15.773,9.999,220,110,000,0,,,,,,0
344.327109,27.259607,0.12,0.12,90,12.316,0.032,11.713,0.035,11.446,0.030,222,111,000,0,112519873296,17.20,14.50,2.18,141,1
43.058543,26.133251,0.26,0.24,174,16.637,0.138,15.583,0.125,15.670,0.194,222,111,000,0,,,,,,0
41.428048,27.096521,0.25,0.22,18,16.580,0.119,15.927,0.143,15.660,0.197,222,111,000,0,112500897375,20.50,18.30,0.70,180,1
344.572568,29.180738,0.28,0.28,90,16.805,0.172,16.249,0.210,15.311,0.150,222,111,000,0,,,,,,0
347.116421,28.245674,0.18,0.12,0,13.770,0.033,13.336,0.034,13.214,0.033,222,111,000,0,112519969174,16.80,15.20,0.46,107,1
346.065894,26.033031,0.22,0.21,0,15.951,0.080,15.196,0.093,15.085,0.123,222,111,000,0,112519934106,21.10,18.30,0.59,47,1
344.256486,28.627159,0.43,0.35,76,16.399,0.131,16.000,0.182,16.211,0.318,222,111,000,0,112519870700,19.60,17.60,0.57,354,1
346.615690,28.880919,0.12,0.12,90,15.920,0.072,15.308,0.104,14.929,0.106,222,111,000,0,,,,,,0
344.224660,24.330042,0.13,0.13,90,15.407,0.059,15.212,0.088,15.114,0.126,222,111,000,0,112519869517,18.20,16.20,0.17,348,1
345.275248,27.188782,0.12,0.12,90,14.448,0.052,13.769,0.055,14.683,0.155,222,112,000,0,112519907034,17.30,15.20,1.08,68,1
344.653023,28.293928,0.16,0.16,0,16.123,0.088,15.421,0.111,15.185,0.130,222,111,000,0,112519884764,20.90,18.50,0.59,136,1
345.396281,25.158876,0.38,0.34,115,16.627,0.136,15.960,0.186,16.063,0.289,222,111,000,0,112519911174,20.30,18.50,0.84,301,1
344.436602,28.083481,0.16,0.13,0,15.425,0.059,15.078,0.076,15.093,0.125,222,111,000,0,112519877209,17.40,16.60,0.36,75,1
344.329193,26.950970,0.23,0.20,174,16.672,0.167,15.920,0.160,16.111,9.999,220,110,000,0,,,,,,0
344.470910,28.336557,0.13,0.12,0,11.927,0.034,11.625,0.031,11.584,0.030,222,111,000,0,112519878419,13.70,13.00,0.65,80,1
345.943083,29.402948,0.12,0.12,90,15.564,0.061,14.951,0.080,14.710,0.092,222,111,000,0,112519930045,20.70,17.70,0.31,211,1
40.492136,23.964552,0.38,0.30,0,16.730,0.159,16.064,0.191,15.212,0.138,222,111,000,0,112500877731,19.50,17.20,0.20,136,1
345.314955,25.397215,0.16,0.12,0,14.394,0.039,13.674,0.042,13.590,0.044,222,111,000,0,112519908378,18.50,16.10,0.18,126,1
344.482094,29.754066,0.15,0.12,0,13.265,0.030,12.775,0.035,12.692,0.034,222,111,000,0,112519878801,16.60,14.90,0.29,24,1
344.482983,24.096893,0.45,0.41,58,16.178,0.136,15.706,0.148,15.682,0.416,222,111,000,0,,,,,,0
344.393523,25.338072,0.26,0.26,28,16.157,0.105,15.530,0.109,15.654,0.212,222,111,000,0,112519875698,18.70,17.00,0.46,162,1
345.413834,28.197548,0.15,0.15,90,15.964,0.079,15.800,0.154,15.777,0.203,222,111,000,0,112519911794,18.00,17.10,0.55,150,1
344.076868,28.749821,0.27,0.24,100,16.540,0.128,15.815,0.158,15.612,0.183,222,111,000,0,112519864185,18.20,17.20,0.90,71,1
42.616618,25.393814,0.15,0.12,0,12.805,0.027,12.203,0.031,12.028,0.032,222,111,000,0,112500923313,16.90,14.00,0.56,150,1
41.497047,29.420809,0.33,0.15,0,16.082,0.073,15.524,0.111,15.484,0.157,222,111,000,0,112500898823,18.80,17.00,0.48,175,1
344.197054,28.210131,0.12,0.12,0,13.411,0.035,13.054,0.035,13.044,0.033,222,111,000,0,112519868476,15.20,14.50,0.83,71,1
346.312886,29.162655,0.38,0.29,82,16.677,0.165,15.809,0.169,15.972,0.261,222,111,000,0,,,,,,0
344.342880,25.264874,0.31,0.27,0,16.436,0.132,16.193,0.202,15.030,9.999,220,110,000,0,112519873831,19.20,17.50,0.54,251,1
344.782773,24.958605,0.14,0.12,0,13.573,0.035,12.993,0.035,12.972,0.036,222,111,000,0,112519889545,17.30,15.10,0.07,40,1
344.403814,26.332970,0.12,0.12,90,10.261,0.035,9.922,0.033,9.827,0.030,222,111,000,0,T2242-01580-1,12.06,11.31,0.24,196,2
345.514761,25.837662,0.12,0.12,90,13.489,0.030,13.049,0.037,12.999,0.035,222,111,000,0,112519915315,16.60,14.70,0.26,55,1
345.309673,26.230076,0.19,0.17,86,16.121,0.087,15.551,0.120,15.152,0.127,222,111,000,0,112519908212,20.40,18.00,0.20,66,1
344.067116,24.880196,0.14,0.13,135,16.119,0.100,14.972,0.082,15.009,0.129,222,111,000,0,112519863813,21.00,18.20,0.42,31,1
43.477950,25.525681,0.17,0.12,0,15.254,0.050,14.864,0.086,14.867,0.107,222,111,000,0,112500942783,17.30,16.10,0.29,182,1
40.419243,29.274317,0.14,0.12,90,14.285,0.039,13.946,0.044,13.815,0.045,222,111,000,0,112500876256,16.90,14.90,0.38,128,1
344.224524,29.168270,0.22,0.21,84,16.466,0.124,15.597,0.127,15.467,0.165,222,111,000,0,,,,,,0
344.875700,24.179958,0.21,0.12,0,15.533,0.059,15.099,0.089,14.977,0.107,222,111,000,0,112519892887,18.10,16.50,0.21,316,1
346.088031,27.262196,0.12,0.12,90,15.745,0.066,15.115,0.087,14.955,0.109,222,111,000,0,112519934877,19.20,17.10,0.76,90,1
346.743576,25.265095,0.21,0.20,135,16.399,0.111,15.531,0.135,15.222,0.156,222,111,000,0,,,,,,0
344.857537,26.667669,0.12,0.12,90,12.947,0.035,12.682,0.034,12.642,0.034,222,111,000,0,112519892256,15.10,14.00,0.94,162,1
344.166772,24.788603,0.26,0.23,35,16.563,0.144,15.844,0.154,15.742,0.220,222,111,000,0,,,,,,0
345.647279,25.947016,0.12,0.12,90,14.420,0.033,13.846,0.044,13.510,0.045,222,111,000,0,112519919931,20.10,17.20,1.86,350,1
344.993984,26.968632,0.26,0.21,0,16.819,0.175,15.955,0.173,15.597,9.999,220,110,000,0,112519897188,21.10,19.00,1.17,141,1
344.488347,27.230721,0.24,0.12,0,14.539,0.040,13.842,0.040,13.545,0.043,222,111,000,0,112519879022,19.60,16.60,1.25,166,1
344.558267,24.310713,0.25,0.20,100,16.449,0.129,15.887,0.150,15.482,0.168,222,111,000,0,112519881420,19.90,17.40,0.31,296,1
40.119551,27.240007,0.22,0.12,0,14.359,0.033,13.801,0.040,13.672,0.047,222,111,000,0,112500869882,18.10,15.40,0.73,232,1
345.057642,29.327118,0.12,0.12,90,11.929,0.033,11.525,0.035,11.483,0.032,222,111,000,0,112519899356,14.30,13.40,0.75,74,1
346.808500,24.269159,0.12,0.12,90,15.352,0.054,14.808,0.071,14.560,0.089,222,111,000,0,112519959083,19.40,17.10,0.63,15,1
41.713493,27.618231,0.23,0.21,31,16.213,0.093,15.921,0.151,17.245,9.999,220,110,000,0,112500903509,19.90,17.60,1.10,244,2
345.375075,29.867949,0.12,0.12,90,14.744,0.042,14.312,0.052,14.325,0.068,222,111,000,0,112519910408,17.30,15.90,0.26,123,1
345.663402,29.603870,0.12,0.12,90,14.779,0.038,14.252,0.051,13.865,0.053,222,111,000,0,112519920479,19.70,17.10,0.44,132,1
344.613705,24.007029,0.12,0.12,90,12.793,0.035,12.430,0.033,12.354,0.032,222,111,000,0,112519883480,15.50,13.80,0.57,152,1
344.749035,24.922255,0.32,0.31,0,4.653,9.999,4.057,9.999,3.416,0.600,333,000,CCC,0,T2238-00565-1,10.68,8.77,0.13,246,2
344.540539,28.860664,0.31,0.28,12,16.413,0.118,15.909,0.160,15.846,0.224,222,111,000,0,112519880824,18.40,17.30,0.49,212,1
344.604447,26.266481,0.13,0.12,0,14.168,0.039,13.706,0.044,13.611,0.051,222,111,000,0,112519883142,16.60,14.80,0.84,174,1
344.682685,28.232595,0.12,0.12,0,15.735,0.068,15.316,0.104,14.976,0.110,222,111,000,0,112519885863,18.00,16.70,0.27,157,1
346.967069,26.684298,0.12,0.12,90,10.830,0.032,10.503,0.032,10.384,0.030,222,111,000,0,112519964428,13.20,12.40,1.41,18,1
42.700946,24.620173,0.17,0.12,90,14.488,0.034,13.853,0.042,13.535,0.045,222,111,000,0,,,,,,0
40.168711,24.637283,0.12,0.12,90,13.156,0.031,12.807,0.034,12.749,0.036,222,111,000,0,112500870952,16.50,14.20,0.87,257,1
344.744839,29.452797,0.12,0.12,90,15.714,0.073,15.412,0.104,14.998,0.112,222,111,000,0,,,,,,0
344.402804,26.902103,0.14,0.13,0,15.905,0.082,15.507,0.109,15.265,0.138,222,111,000,0,112519876042,18.20,16.60,0.43,106,1
42.198582,29.646999,0.13,0.12,45,15.752,0.080,15.242,0.088,14.972,0.112,222,111,000,0,112500914152,20.80,17.70,0.89,123,1
347.035091,26.248749,0.38,0.36,100,16.150,0.102,15.682,0.156,15.911,0.275,222,111,000,0,112519966630,19.00,17.20,0.79,57,1
